AS1,AS1_org_id,AS1_org_name,AS2,AS2_org_id,AS2_org_name,Total_CO2,CO2_Normalized
50903,ORG-TA410-RIPE,TRINAPS SAS,34019,ORG-HA23-RIPE,Hivane Association,2725.8,2.51e-07
62663,TTC-105-ARIN,Telecall,47147,ORG-AIG10-RIPE,ANEXIA Internetdienstleistungs GmbH,2725.83,2.51e-07
264668,@aut-264668-LACNIC,NEGOCIOS Y TELEFONIA NEDETEL S.A.,269831,@aut-269831-LACNIC,SERVICIO DE TELECOMUNICACIONES OROBLA S. A,2726.1,2.51e-07
28716,ORG-ES264-RIPE,Retelit Digital Services S.p.A.,62313,ORG-PIUL1-RIPE,Proact IT UK Limited,2726.64,2.51e-07
16347,ORG-RI9-RIPE,ADISTA SAS,46489,JUSTI-19-ARIN,Twitch Interactive Inc.,2726.7,2.51e-07
199938,ORG-NHE1-RIPE,Netzwerge GmbH,201701,ORG-FRE1-RIPE,Freifunk Rheinland e.V.,2726.72,2.51e-07
25220,ORG-AG15-RIPE,equada network GmbH,51978,ORG-WTG4-RIPE,WEMACOM Telekommunikation GmbH,2726.96,2.51e-07
39614,ORG-DDG6-RIPE,Dawico Deutschland GmbH,13237,ORG-GVNG1-RIPE,euNetworks GmbH,2727.28,2.51e-07
29075,ORG-LS56-RIPE,IELO-LIAZO SERVICES SAS,29169,ORG-GA13-RIPE,GANDI SAS,2727.49,2.51e-07
24482,ORG-OA54-AP-APNIC,OneAsiaHost,270564,@aut-270564-LACNIC,MASTER DA WEB DATACENTER LTDA,2727.6,2.51e-07
199524,ORG-WIG6-RIPE,G-Core Labs S.A.,135126,ORG-OPL8-AP-APNIC,Occom Pty Ltd,2727.65,2.52e-07
9263,ORG-PILB1-AP-APNIC,PCCW IMS Ltd (PCCW Business Internet Access),9002,ORG-RL19-RIPE,RETN Limited,2727.96,2.52e-07
23764,ORG-CTGL1-AP-APNIC,China Telecom Global Limited,45485,ORG-CL34-AP-APNIC,CargoSmart Limited,2727.96,2.52e-07
24077,ORG-TMKL1-AP-APNIC,Telekom Malaysia (Hong Kong) Ltd.,49544,ORG-IA772-RIPE,i3D.net B.V,2727.96,2.52e-07
24449,ORG-EAMS1-AP-APNIC,"Electrical and Mechanical Services Department, HKSARG",49544,ORG-IA772-RIPE,i3D.net B.V,2727.96,2.52e-07
55720,ORG-GHSB1-AP-APNIC,Gigabit Hosting Sdn Bhd,4658,ORG-LA9-AP-APNIC,2012 Limited,2727.96,2.52e-07
59371,ORG-DNCL1-AP-APNIC,Dimension Network & Communication Limited,41095,ORG-IL238-RIPE,IPTP LTD,2727.96,2.52e-07
32590,VC-2-ARIN,Valve Corporation,58299,ORG-OG36-RIPE,Openfactory GmbH,2727.99,2.52e-07
20932,ORG-TS3-RIPE,Services Industriels de Geneve,57695,ORG-MNI3-RIPE,"Misaka Network, Inc.",2728.03,2.52e-07
3249,ORG-EEA1-RIPE,Telia Eesti AS,49604,ORG-ZMO2-RIPE,Zone Media OU,2728.16,2.52e-07
3399,ORG-OA1021-RIPE,Obenet AB,51468,ORG-OA356-RIPE,One.com A/S,2728.2,2.52e-07
13237,ORG-GVNG1-RIPE,euNetworks GmbH,15447,ORG-CB29-RIPE,CM.com N.V.,2729.16,2.52e-07
211826,ORG-IFSS3-RIPE,Istqrar for Servers Services Ltd,212508,ORG-LNL30-RIPE,Lowhosting services of Davide Gennari,2729.36,2.52e-07
4787,@family-29055,PT. Cyberindo Aditama,64308,@aut-64308-APNIC,PT IndoDev Niaga Internet,2729.72,2.52e-07
7717,ORG-PII1-AP-APNIC,PT. IDC Indonesia,9340,@aut-9340-APNIC,"INDO Internet, PT",2729.72,2.52e-07
24203,@aut-139994-APNIC,PT XL Axiata Tbk,45314,@aut-45314-APNIC,"Medco E&P Indonesia, PT",2729.72,2.52e-07
24204,@aut-24204-APNIC,Satnetcom Balikpapan PT.,24482,ORG-OA54-AP-APNIC,OneAsiaHost,2729.72,2.52e-07
24482,ORG-OA54-AP-APNIC,OneAsiaHost,17440,@aut-17440-APNIC,PT Sinar Alam Abadi,2729.72,2.52e-07
24482,ORG-OA54-AP-APNIC,OneAsiaHost,23666,@aut-23666-APNIC,PT Sistelindo Mitralintas,2729.72,2.52e-07
24482,ORG-OA54-AP-APNIC,OneAsiaHost,38522,@aut-38522-APNIC,"Telindo Nusantara, PT",2729.72,2.52e-07
24482,ORG-OA54-AP-APNIC,OneAsiaHost,38783,@aut-38783-APNIC,PT. Simaya Jejaring Mandiri,2729.72,2.52e-07
24482,ORG-OA54-AP-APNIC,OneAsiaHost,45713,@aut-45713-APNIC,PT. DEWATA TELEMATIKA,2729.72,2.52e-07
24482,ORG-OA54-AP-APNIC,OneAsiaHost,63868,@aut-63868-APNIC,PT Nasional Online,2729.72,2.52e-07
24482,ORG-OA54-AP-APNIC,OneAsiaHost,64024,@aut-64024-APNIC,PT Yesi Media Utama,2729.72,2.52e-07
24529,@aut-24529-APNIC,PT. Infotama Lintas Global,24482,ORG-OA54-AP-APNIC,OneAsiaHost,2729.72,2.52e-07
58499,@aut-58499-APNIC,CV TIKA UTAMA,64315,@aut-147094-APNIC,PT. MITRA VISIONER PRATAMA,2729.72,2.52e-07
59279,@aut-59279-APNIC,PT Raja Mitra Informatika,24482,ORG-OA54-AP-APNIC,OneAsiaHost,2729.72,2.52e-07
131111,@aut-138121-APNIC,PT Mora Telematika Indonesia,136088,@aut-136088-APNIC,PT. Araz Inti Line,2729.72,2.52e-07
131111,@aut-138121-APNIC,PT Mora Telematika Indonesia,142320,@aut-142320-APNIC,Universitas Islam Negeri Sumatera Utara Medan,2729.72,2.52e-07
131111,@aut-138121-APNIC,PT Mora Telematika Indonesia,149400,@aut-149400-APNIC,PT Cyber Akses Indonesia,2729.72,2.52e-07
131111,@aut-138121-APNIC,PT Mora Telematika Indonesia,152794,@aut-152794-APNIC,PT Net Patmedia Krama,2729.72,2.52e-07
132637,@aut-132637-APNIC,PT BINA INFORMATIKA SOLUSI,150557,@aut-150557-APNIC,PT HASIBUAN TELEKOMUNIKASI INDONESIA,2729.72,2.52e-07
136131,@aut-136131-APNIC,PT Tiga Satu Cyber Network,139419,@aut-139419-APNIC,PT GURITA CYBER NUSANTARA,2729.72,2.52e-07
136131,@aut-136131-APNIC,PT Tiga Satu Cyber Network,141591,@aut-141591-APNIC,PT Banda Telekomunikasi Perkasa,2729.72,2.52e-07
136873,@aut-136873-APNIC,MEGADATA-ISP,151012,@aut-151012-APNIC,PT Bangun Nusa Network,2729.72,2.52e-07
138121,@aut-138121-APNIC,PT Mora Telematika Indonesia,149720,@aut-149720-APNIC,PT Adi Solusindo Teknologi,2729.72,2.52e-07
138123,@aut-138123-APNIC,PT. ADEAKSA INDO JAYATAMA,141910,@aut-141910-APNIC,PT Fivendro Mandiri Indonesia,2729.72,2.52e-07
138881,@aut-138881-APNIC,PT INDONESIA TRANS NETWORK,147078,@aut-147078-APNIC,PT Serayu Multi Connection,2729.72,2.52e-07
139428,@aut-139428-APNIC,PT.LEXXA DATA INDONUSA,149913,@aut-149913-APNIC,PT Sarana Kreasi Teknologi Indonusa,2729.72,2.52e-07
139972,@aut-139972-APNIC,PT. Putra Lebak Banten,150517,@aut-150517-APNIC,PT Media Grasi Internet,2729.72,2.52e-07
140423,@aut-140423-APNIC,PT Chandra Media Nusantara,139934,@aut-139934-APNIC,PT Skynet Network Bersama,2729.72,2.52e-07
140457,@aut-140457-APNIC,PT Ikhlas Cipta Teknologi,138862,@aut-138862-APNIC,PT. DIGITAL NETWORK SETIAWAN,2729.72,2.52e-07
141071,@aut-141071-APNIC,PT Jembatan Data Pangrango,141639,@aut-141639-APNIC,PT Lintas Satu Visi,2729.72,2.52e-07
141071,@aut-141071-APNIC,PT Jembatan Data Pangrango,151994,@aut-151994-APNIC,PT Ranjaya Putra Teknik,2729.72,2.52e-07
141626,@aut-141626-APNIC,PT Sandya Sistem Indonesia,149754,@aut-149754-APNIC,PT Global Citra Teknologi,2729.72,2.52e-07
141642,@aut-141642-APNIC,PT Ring Media Nusantara,152829,@aut-152829-APNIC,PT Intercon Fiber Optic,2729.72,2.52e-07
141642,@aut-141642-APNIC,PT Ring Media Nusantara,153141,@aut-153142-APNIC,PT Waros Global Teknologi,2729.72,2.52e-07
141955,@aut-141955-APNIC,PT Timor Lintas Nusantara,150253,@aut-150253-APNIC,PT. FINS MEDIATECHNO NUSANTARA,2729.72,2.52e-07
149880,@aut-149880-APNIC,PT Interkoneksi Data Nusantara,139983,@aut-139983-APNIC,PT. Borneo Cakrawala Media,2729.72,2.52e-07
149934,@aut-149934-APNIC,PT Pangkalan Lintas Data,139438,@aut-139438-APNIC,PT Pembangunan Sarana Telematika,2729.72,2.52e-07
150249,@aut-150249-APNIC,PT Atharva Telematika Persada,135659,@aut-135659-APNIC,PT Detroit Network Indonesia,2729.72,2.52e-07
150942,@aut-150942-APNIC,LAMBDA,147164,@aut-147164-APNIC,PT Nalendra Gigantara Media,2729.72,2.52e-07
153068,@family-57965,Transhybrid Internet Xchange,138121,@aut-138121-APNIC,PT Mora Telematika Indonesia,2729.72,2.52e-07
35280,ORG-ANS21-RIPE,F5 Networks SARL,41717,ORG-TTL29-RIPE,Telfly Technology Limited,2730.15,2.52e-07
39560,ORG-IKTC1-RIPE,KT-NET Communications GmbH,13237,ORG-GVNG1-RIPE,euNetworks GmbH,2730.72,2.52e-07
20915,ORG-PI9-RIPE,CYBERHIVE LTD,34927,ORG-IG165-RIPE,iFog GmbH,2731.08,2.52e-07
64096,ORG-IHIC1-AP-APNIC,"INTERNET HARBOR INTERNATIONAL CO.,LIMITED",1239,SPRN-Z-ARIN,Sprint,2731.47,2.52e-07
199524,ORG-WIG6-RIPE,G-Core Labs S.A.,207994,ORG-BC258-RIPE,Blockchain Creek B.V.,2731.7,2.52e-07
21283,ORG-SD2-RIPE,"A1 Slovenija telekomunikacijske storitve,d.d.",15822,ORG-JARS1-RIPE,AGENCIJA ZA ENERGIJO,2731.8,2.52e-07
21283,ORG-SD2-RIPE,"A1 Slovenija telekomunikacijske storitve,d.d.",41505,ORG-DHD1-RIPE,Delavska hranilnica d.d. Ljubljana,2731.8,2.52e-07
34779,ORG-TD6-RIPE,"T-2, d.o.o.",15889,ORG-SSID2-RIPE,SRC sistemske integracije d.o.o.,2731.8,2.52e-07
40934,FTC-58-ARIN,Fortinet Inc.,29075,ORG-LS56-RIPE,IELO-LIAZO SERVICES SAS,2732.1,2.52e-07
16347,ORG-RI9-RIPE,ADISTA SAS,47160,ORG-MS374-RIPE,MOJI SAS,2732.4,2.52e-07
18106,ORG-VPL3-AP-APNIC,Viewqwest Pte Ltd,197790,ORG-AS688-RIPE,Actus S.A.,2732.9,2.52e-07
4455,ORG-IRL14-RIPE,IX Reach Ltd,1547,ORG-JI1-RIPE,"INTERDNESTRKOM, Sovmestnoe Zakrytoe Aktsionernoe Obshchestvo",2733.2,2.52e-07
5713,ORG-TSL2-AFRINIC,Telkom SA Ltd.,62313,ORG-PIUL1-RIPE,Proact IT UK Limited,2734.38,2.52e-07
23201,@family-58582,Telecel S.A.,52227,@aut-52227-LACNIC,Banco Itau Paraguay S.A.,2734.6,2.52e-07
23201,@family-58582,Telecel S.A.,52445,@aut-52445-LACNIC,FINANCIERA PARAGUAYO JAPONESA S.A.,2734.6,2.52e-07
5713,ORG-TSL2-AFRINIC,Telkom SA Ltd.,9318,@family-46353,SK Broadband Co Ltd,2735.04,2.52e-07
6769,ORG-IA39-RIPE,Kertinis valstybes telekomunikaciju centras,1257,ORG-TA44-RIPE,Tele2 Sverige AB,2735.24,2.52e-07
61423,ORG-JTSG1-RIPE,JMP Technology Services GmbH,56987,ORG-AS988-RIPE,ABACLOUDA SAS,2735.36,2.52e-07
52091,ORG-LL304-RIPE,Level-MSK Ltd.,34927,ORG-IG165-RIPE,iFog GmbH,2735.82,2.52e-07
34549,ORG-LIGC3-RIPE,meerfarbig GmbH & Co. KG,44431,ORG-OS37-RIPE,OmniAccess S.L.,2736.12,2.52e-07
46844,SHARK-7-ARIN,Sharktech,37497,ORG-NPL3-AFRINIC,Network Platforms (PTY) LTD,2736.14,2.52e-07
3255,ORG-SESA1-RIPE,"State Enterprise Scientific and Telecommunication Centre ""Ukrainian Academic and Research Network"" of the Institute for Condensed Matter Physics of the National Academy of Science of Ukraine (UARNet)",9009,ORG-MES6-RIPE,M247 Europe SRL,2736.63,2.52e-07
39351,ORG-SA1601-RIPE,31173 Services AB,19679,DROPB-ARIN,"Dropbox, Inc.",2736.73,2.52e-07
2119,ORG-NA38-RIPE,Telenor Norge AS,42029,ORG-SAIA3-RIPE,SECTOR ALARM TECH AS,2736.75,2.52e-07
9304,ORG-HGCL2-AP-APNIC,HGC Global Communications Limited,8399,ORG-SCS33-RIPE,SEWAN SAS,2736.92,2.52e-07
24482,ORG-OA54-AP-APNIC,OneAsiaHost,328126,ORG-OT3-AFRINIC,Orange Tunisie,2737.35,2.52e-07
20764,ORG-CR2-RIPE,CJSC RASCOM,51446,ORG-KC54-RIPE,Argaev Artem Sergeyevich,2737.42,2.52e-07
199524,ORG-WIG6-RIPE,G-Core Labs S.A.,204151,ORG-EBA51-RIPE,EWII Bredbaand A/S,2737.92,2.52e-07
9929,@aut-9929-APNIC,CHINA UNICOM Industrial Internet Backbone,4637,ORG-TIL3-AP-APNIC,Telstra International Limited,2738.0,2.52e-07
12637,ORG-SS18-RIPE,SEEWEB s.r.l.,55256,NETSK-ARIN,Netskope Inc,2738.0,2.52e-07
2602,ORG-RA11-RIPE,Fondation RESTENA,49544,ORG-IA772-RIPE,i3D.net B.V,2738.16,2.52e-07
40401,BACKB-7-ARIN,Backblaze Inc,51088,ORG-AIB25-RIPE,A2B IP B.V.,2738.79,2.53e-07
1301,ORG-EDF1-RIPE,Electricite de France SA,25091,ORG-AI47-RIPE,IP-Max SA,2739.16,2.53e-07
3257,ORG-GCI2-RIPE,GTT Communications Inc.,34973,ORG-CS55-RIPE,CalvaEDI SAS,2739.16,2.53e-07
29075,ORG-LS56-RIPE,IELO-LIAZO SERVICES SAS,12826,ORG-CESI1-RIPE,CYLLENE ITS SAS,2739.16,2.53e-07
35600,ORG-VS282-RIPE,Vedege SAS,24904,ORG-KE6-RIPE,K-NET SARL,2739.16,2.53e-07
37613,ORG-EISL1-AFRINIC,DOLPHIN TELECOMMUNICATION LIMITED,49902,ORG-CLR1-RIPE,SOCIETE REUNIONNAISE DU RADIOTELEPHONE SCS,2739.16,2.53e-07
39605,ORG-ISS11-RIPE,Iguane Solutions SAS,34019,ORG-HA23-RIPE,Hivane Association,2739.16,2.53e-07
43142,ORG-SA855-RIPE,ADELI SAS,41327,ORG-TSS43-RIPE,Fiber Telecom S.p.A.,2739.16,2.53e-07
49434,ORG-FNS23-RIPE,FBW NETWORKS SAS,24904,ORG-KE6-RIPE,K-NET SARL,2739.16,2.53e-07
50124,ORG-EA1498-RIPE,EASIO-COM SASU,41327,ORG-TSS43-RIPE,Fiber Telecom S.p.A.,2739.16,2.53e-07
50628,ORG-LTE1-RIPE,ALWAYS ON SAS,25369,ORG-HCL11-RIPE,Hydra Communications Ltd,2739.16,2.53e-07
50628,ORG-LTE1-RIPE,ALWAYS ON SAS,36692,OPEND-2-ARIN,"Cisco OpenDNS, LLC",2739.16,2.53e-07
58308,ORG-CS181-RIPE,Cusae SAS,24904,ORG-KE6-RIPE,K-NET SARL,2739.16,2.53e-07
199524,ORG-WIG6-RIPE,G-Core Labs S.A.,131330,ORG-PT2-AP-APNIC,IRIX SDN. BHD.,2739.75,2.53e-07
51185,ORG-MS627-RIPE,MainStreaming SpA,250,@aut-250-RIPE,AS250.net Foundation,2739.87,2.53e-07
45250,@family-27190,HONG KONG YALIAN SCIENCE TECHNOLOGY INFORMATION DEVELOPMENT CO LIMITED,1239,SPRN-Z-ARIN,Sprint,2740.29,2.53e-07
3214,ORG-XG42-RIPE,xTom GmbH,55219,CS-985-ARIN,"Cisco Systems, Inc.",2740.48,2.53e-07
199524,ORG-WIG6-RIPE,G-Core Labs S.A.,212602,ORG-CS683-RIPE,ConnectLife S.r.l,2740.68,2.53e-07
4826,ORG-VPL1-AP-APNIC,VOCUS PTY LTD,3605,ORG-KCI1-AP-APNIC,"Kuentos Communications, Inc.",2741.16,2.53e-07
60476,ORG-DTPL1-RIPE,Digital Transformation Plus LLC,42708,ORG-GISA2-RIPE,GleSYS AB,2741.3,2.53e-07
1267,ORG-IA36-RIPE,WIND TRE S.P.A.,31472,ORG-VL106-RIPE,VoiceHost Ltd,2741.57,2.53e-07
1267,ORG-IA36-RIPE,WIND TRE S.P.A.,59455,ORG-CTL25-RIPE,Clearstream Technology ltd,2741.57,2.53e-07
1828,UG-210-ARIN,Unitas Global,42010,ORG-IL66-RIPE,I.T. PROFESSIONAL SERVICES LIMITED,2741.57,2.53e-07
1828,UG-210-ARIN,Unitas Global,59455,ORG-CTL25-RIPE,Clearstream Technology ltd,2741.57,2.53e-07
1828,UG-210-ARIN,Unitas Global,59778,ORG-SL489-RIPE,Synextra Limited,2741.57,2.53e-07
1828,UG-210-ARIN,Unitas Global,199713,ORG-MTL37-RIPE,MLL Telecom Ltd.,2741.57,2.53e-07
3170,ORG-VCL9-RIPE,VeloxServ Communications Ltd,42010,ORG-IL66-RIPE,I.T. PROFESSIONAL SERVICES LIMITED,2741.57,2.53e-07
3170,ORG-VCL9-RIPE,VeloxServ Communications Ltd,59455,ORG-CTL25-RIPE,Clearstream Technology ltd,2741.57,2.53e-07
3216,ORG-ES15-RIPE,"PJSC ""Vimpelcom""",41107,ORG-BCL17-RIPE,Backbone Connect Limited,2741.57,2.53e-07
4455,ORG-IRL14-RIPE,IX Reach Ltd,51263,ORG-CBL2-RIPE,County Broadband Ltd,2741.57,2.53e-07
5405,ORG-IG211-RIPE,Inter.link GmbH,59455,ORG-CTL25-RIPE,Clearstream Technology ltd,2741.57,2.53e-07
5587,ORG-IL332-RIPE,Itility Limited,1828,UG-210-ARIN,Unitas Global,2741.57,2.53e-07
5587,ORG-IL332-RIPE,Itility Limited,3170,ORG-VCL9-RIPE,VeloxServ Communications Ltd,2741.57,2.53e-07
5713,ORG-TSL2-AFRINIC,Telkom SA Ltd.,59455,ORG-CTL25-RIPE,Clearstream Technology ltd,2741.57,2.53e-07
12496,ORG-IA64-RIPE,Infinity Developments Limited,20562,ORG-OPB1-RIPE,Broadband Hosting B.V.,2741.57,2.53e-07
12969,ORG-RE2-RIPE,Ljosleidarinn ehf,48294,ORG-CCL10-RIPE,Spectrum Internet Ltd,2741.57,2.53e-07
14630,INVESC-1-ARIN,"Invesco Group Services, Inc.",31472,ORG-VL106-RIPE,VoiceHost Ltd,2741.57,2.53e-07
14630,INVESC-1-ARIN,"Invesco Group Services, Inc.",59455,ORG-CTL25-RIPE,Clearstream Technology ltd,2741.57,2.53e-07
15692,ORG-RL144-RIPE,Razorblue Ltd,31472,ORG-VL106-RIPE,VoiceHost Ltd,2741.57,2.53e-07
15692,ORG-RL144-RIPE,Razorblue Ltd,215638,ORG-CL704-RIPE,Cilix Limited,2741.57,2.53e-07
15802,ORG-DIC1-RIPE,Emirates Integrated Telecommunications Company PJSC,49425,ORG-DRL4-RIPE,Digital Realty (UK) Limited,2741.57,2.53e-07
16082,ORG-SNSL1-RIPE,Spitfire Network Services Limited,13237,ORG-GVNG1-RIPE,euNetworks GmbH,2741.57,2.53e-07
16082,ORG-SNSL1-RIPE,Spitfire Network Services Limited,29169,ORG-GA13-RIPE,GANDI SAS,2741.57,2.53e-07
16082,ORG-SNSL1-RIPE,Spitfire Network Services Limited,35266,ORG-ENL11-RIPE,EX Networks Limited,2741.57,2.53e-07
16082,ORG-SNSL1-RIPE,Spitfire Network Services Limited,62275,ORG-NS196-RIPE,NHM - S.R.L.,2741.57,2.53e-07
16164,ORG-SL32-RIPE,Sohonet Limited,1267,ORG-IA36-RIPE,WIND TRE S.P.A.,2741.57,2.53e-07
16164,ORG-SL32-RIPE,Sohonet Limited,34177,ORG-CA944-RIPE,CELESTE SAS,2741.57,2.53e-07
16164,ORG-SL32-RIPE,Sohonet Limited,34288,ORG-KZ1-RIPE,Kantonsschule Zug,2741.57,2.53e-07
16164,ORG-SL32-RIPE,Sohonet Limited,50300,ORG-CL129-RIPE,CustodianDC Limited,2741.57,2.53e-07
16164,ORG-SL32-RIPE,Sohonet Limited,213241,ORG-TS587-RIPE,TECHIT.BE SRL,2741.57,2.53e-07
17639,ORG-CNTC1-AP-APNIC,ComClark Network & Technology Corp,59455,ORG-CTL25-RIPE,Clearstream Technology ltd,2741.57,2.53e-07
17639,ORG-CNTC1-AP-APNIC,ComClark Network & Technology Corp,202282,ORG-BNL13-RIPE,FIBRUS NETWORKS LTD,2741.57,2.53e-07
18106,ORG-VPL3-AP-APNIC,Viewqwest Pte Ltd,48294,ORG-CCL10-RIPE,Spectrum Internet Ltd,2741.57,2.53e-07
18106,ORG-VPL3-AP-APNIC,Viewqwest Pte Ltd,59455,ORG-CTL25-RIPE,Clearstream Technology ltd,2741.57,2.53e-07
20562,ORG-OPB1-RIPE,Broadband Hosting B.V.,42344,ORG-SL526-RIPE,Subtopia Ltd,2741.57,2.53e-07
20562,ORG-OPB1-RIPE,Broadband Hosting B.V.,47638,ORG-CSL26-RIPE,Cadence Networks Ltd,2741.57,2.53e-07
20562,ORG-OPB1-RIPE,Broadband Hosting B.V.,56990,ORG-SL457-RIPE,Syscomm Limited,2741.57,2.53e-07
20562,ORG-OPB1-RIPE,Broadband Hosting B.V.,61124,ORG-MTL30-RIPE,Marston's Telecoms Limited,2741.57,2.53e-07
20681,ORG-SBA39-RIPE,Saxo Bank A/S,37468,ORG-AC4-AFRINIC,Angola Cables,2741.57,2.53e-07
25369,ORG-HCL11-RIPE,Hydra Communications Ltd,59455,ORG-CTL25-RIPE,Clearstream Technology ltd,2741.57,2.53e-07
28792,ORG-PIL4-RIPE,Public Internet Ltd,16082,ORG-SNSL1-RIPE,Spitfire Network Services Limited,2741.57,2.53e-07
28792,ORG-PIL4-RIPE,Public Internet Ltd,30740,ORG-ENL3-RIPE,Exa Networks Limited,2741.57,2.53e-07
28792,ORG-PIL4-RIPE,Public Internet Ltd,51263,ORG-CBL2-RIPE,County Broadband Ltd,2741.57,2.53e-07
29075,ORG-LS56-RIPE,IELO-LIAZO SERVICES SAS,59659,ORG-SCL24-RIPE,Securus Communications Ltd.,2741.57,2.53e-07
29075,ORG-LS56-RIPE,IELO-LIAZO SERVICES SAS,59778,ORG-SL489-RIPE,Synextra Limited,2741.57,2.53e-07
29527,ORG-NL39-RIPE,Astutium Limited,1267,ORG-IA36-RIPE,WIND TRE S.P.A.,2741.57,2.53e-07
29527,ORG-NL39-RIPE,Astutium Limited,2119,ORG-NA38-RIPE,Telenor Norge AS,2741.57,2.53e-07
29527,ORG-NL39-RIPE,Astutium Limited,12350,ORG-VA3-RIPE,VTX Services SA,2741.57,2.53e-07
29527,ORG-NL39-RIPE,Astutium Limited,12969,ORG-RE2-RIPE,Ljosleidarinn ehf,2741.57,2.53e-07
29527,ORG-NL39-RIPE,Astutium Limited,13237,ORG-GVNG1-RIPE,euNetworks GmbH,2741.57,2.53e-07
29527,ORG-NL39-RIPE,Astutium Limited,15412,ORG-FT3-RIPE,FLAG TELECOM UK LIMITED,2741.57,2.53e-07
29527,ORG-NL39-RIPE,Astutium Limited,16265,ORG-FB8-RIPE,LeaseWeb Network B.V.,2741.57,2.53e-07
29527,ORG-NL39-RIPE,Astutium Limited,28792,ORG-PIL4-RIPE,Public Internet Ltd,2741.57,2.53e-07
29527,ORG-NL39-RIPE,Astutium Limited,29169,ORG-GA13-RIPE,GANDI SAS,2741.57,2.53e-07
29527,ORG-NL39-RIPE,Astutium Limited,34177,ORG-CA944-RIPE,CELESTE SAS,2741.57,2.53e-07
30740,ORG-ENL3-RIPE,Exa Networks Limited,37100,ORG-SL75-AFRINIC,SEACOM Limited,2741.57,2.53e-07
30827,ORG-XNL1-RIPE,Extraordinary Managed Services Ltd,25369,ORG-HCL11-RIPE,Hydra Communications Ltd,2741.57,2.53e-07
30844,ORG-ESSL1-RIPE,Liquid Telecommunications Ltd,48294,ORG-CCL10-RIPE,Spectrum Internet Ltd,2741.57,2.53e-07
31472,ORG-VL106-RIPE,VoiceHost Ltd,17639,ORG-CNTC1-AP-APNIC,ComClark Network & Technology Corp,2741.57,2.53e-07
31472,ORG-VL106-RIPE,VoiceHost Ltd,18106,ORG-VPL3-AP-APNIC,Viewqwest Pte Ltd,2741.57,2.53e-07
31472,ORG-VL106-RIPE,VoiceHost Ltd,34288,ORG-KZ1-RIPE,Kantonsschule Zug,2741.57,2.53e-07
31472,ORG-VL106-RIPE,VoiceHost Ltd,37100,ORG-SL75-AFRINIC,SEACOM Limited,2741.57,2.53e-07
31472,ORG-VL106-RIPE,VoiceHost Ltd,50300,ORG-CL129-RIPE,CustodianDC Limited,2741.57,2.53e-07
31742,ORG-SSL2-RIPE,Sota Solutions Ltd.,31472,ORG-VL106-RIPE,VoiceHost Ltd,2741.57,2.53e-07
31742,ORG-SSL2-RIPE,Sota Solutions Ltd.,59455,ORG-CTL25-RIPE,Clearstream Technology ltd,2741.57,2.53e-07
34288,ORG-KZ1-RIPE,Kantonsschule Zug,59455,ORG-CTL25-RIPE,Clearstream Technology ltd,2741.57,2.53e-07
34442,ORG-XL9-RIPE,BNW TECHNOLOGY LTD,35266,ORG-ENL11-RIPE,EX Networks Limited,2741.57,2.53e-07
35313,ORG-IW13-RIPE,Infonas W.L.L.,39122,ORG-BISL2-RIPE,Blacknight Internet Solutions Limited,2741.57,2.53e-07
35575,ORG-VGL3-RIPE,Vaioni Group Ltd,29550,ORG-PIS3-RIPE,Team Blue Carrier Limited,2741.57,2.53e-07
35793,ORG-AIG21-RIPE,Acronis International GmbH,31742,ORG-SSL2-RIPE,Sota Solutions Ltd.,2741.57,2.53e-07
37100,ORG-SL75-AFRINIC,SEACOM Limited,59455,ORG-CTL25-RIPE,Clearstream Technology ltd,2741.57,2.53e-07
37497,ORG-NPL3-AFRINIC,Network Platforms (PTY) LTD,61124,ORG-MTL30-RIPE,Marston's Telecoms Limited,2741.57,2.53e-07
37721,ORG-VTS1-AFRINIC,Virtual Technologies & Solutions,39602,ORG-TCGL5-RIPE,The Cent.re Group Limited,2741.57,2.53e-07
37721,ORG-VTS1-AFRINIC,Virtual Technologies & Solutions,56990,ORG-SL457-RIPE,Syscomm Limited,2741.57,2.53e-07
37721,ORG-VTS1-AFRINIC,Virtual Technologies & Solutions,60255,ORG-BOOL2-RIPE,Internetty Ltd,2741.57,2.53e-07
39122,ORG-BISL2-RIPE,Blacknight Internet Solutions Limited,59455,ORG-CTL25-RIPE,Clearstream Technology ltd,2741.57,2.53e-07
39202,ORG-GMP1-RIPE,Global Radio Limited,34549,ORG-LIGC3-RIPE,meerfarbig GmbH & Co. KG,2741.57,2.53e-07
39208,ORG-IIL32-RIPE,I.P. Integration Limited,37468,ORG-AC4-AFRINIC,Angola Cables,2741.57,2.53e-07
39351,ORG-SA1601-RIPE,31173 Services AB,29017,ORG-GIL2-RIPE,NTT Global Data Centers EMEA UK Ltd.,2741.57,2.53e-07
42344,ORG-SL526-RIPE,Subtopia Ltd,37468,ORG-AC4-AFRINIC,Angola Cables,2741.57,2.53e-07
43531,ORG-BCS3-RIPE,BSO Network Solutions SAS,60333,ORG-TUOM4-RIPE,The University of Manchester,2741.57,2.53e-07
44735,ORG-NE4-RIPE,Nova hf,3741,ORG-DD1-AFRINIC,Dimension Data,2741.57,2.53e-07
47704,ORG-AL331-RIPE,Academia Ltd,37468,ORG-AC4-AFRINIC,Angola Cables,2741.57,2.53e-07
