AS1,AS2,CO2_per_link,Count,Total_CO2,Relation,Source
394177,1097,383.55,1433,549627.15,-1,bgp
394177,1239,383.55,52,19944.6,0,bgp
394177,13830,383.55,79,30300.45,0,bgp
394177,20417,383.55,787,301853.85,-1,bgp
394177,22462,383.55,484,185638.2,-1,bgp
394177,25091,383.55,888,340592.4,0,bgp
394177,33218,383.55,424,162625.2,-1,bgp
394177,137509,383.55,344,131941.2,-1,bgp
394177,203391,383.55,13,4986.15,-1,bgp
394177,208393,383.55,1,383.55,-1,bgp
394177,209199,383.55,12,4602.6,-1,bgp
394177,210250,383.55,1,383.55,-1,bgp
394177,393398,383.55,3,1150.65,0,bgp
394177,399971,383.55,706,270786.3,-1,bgp
394177,400402,383.55,8257,3166972.35,-1,bgp
394177,401328,383.55,706,270786.3,-1,bgp
394195,29936,383.55,384,147283.2,-1,bgp
394195,398050,383.55,1236,474067.8,-1,bgp
394232,1403,174.81,8,1398.48,0,bgp
394233,1403,174.81,11,1922.91,0,bgp
394233,17639,383.55,11,4219.05,0,bgp
394233,18106,383.55,12,4602.6,0,bgp
394233,21700,383.55,12,4602.6,0,bgp
394233,24482,215.12,44,9465.28,0,bgp
394233,35280,247.41,11,2721.51,0,bgp
394233,37468,383.55,70,26848.5,0,bgp
394233,212483,383.55,22,8438.1,0,bgp
394233,271253,383.55,11,4219.05,0,bgp
394233,393636,174.81,353,61707.93,-1,bgp
394233,394256,190.94,11,2100.34,0,bgp
394256,271,174.81,201,35136.81,0,bgp
394256,293,379.76,215,81648.4,0,bgp
394256,1002,261.21,1,261.21,0,bgp
394256,1011,197.01,1,197.01,0,bgp
394256,1100,181.48,44,7985.12,0,bgp
394256,1239,383.55,2,767.1,0,bgp
394256,1403,174.81,172,30067.32,0,bgp
394256,1547,196.1,3,588.3,0,bgp
394256,2635,249.9,4,999.6,0,bgp
394256,2639,383.55,15,5753.25,0,bgp
394256,2647,275.39,57,15697.23,0,bgp
394256,2906,252.04,11,2772.44,0,bgp
394256,10242,383.55,231,88600.05,0,bgp
394256,10947,383.55,9,3451.95,0,bgp
394256,10973,383.55,8,3068.4,0,bgp
394256,11084,174.81,15,2622.15,0,bgp
394256,11287,174.81,47,8216.07,0,bgp
394256,11814,174.81,414,72371.34,0,bgp
394256,11924,383.55,48,18410.4,0,bgp
394256,12041,237.28,66,15660.48,0,bgp
394256,13150,224.55,5,1122.75,0,bgp
394256,13768,221.31,213,47139.03,0,bgp
394256,14007,174.81,11,1922.91,0,bgp
394256,14061,224.0,281,62944.0,0,bgp
394256,14116,174.81,12,2097.72,0,bgp
394256,14224,265.28,1,265.28,0,bgp
394256,14371,383.55,2,767.1,0,bgp
394256,14380,383.55,8,3068.4,0,bgp
394256,14500,174.81,12,2097.72,0,bgp
394256,14537,219.89,121,26606.69,0,bgp
394256,14593,231.03,91,21023.73,0,bgp
394256,14642,174.81,13,2272.53,0,bgp
394256,14812,174.81,2,349.62,0,bgp
394256,15177,383.55,3,1150.65,0,bgp
394256,16276,210.12,568,119348.16,0,bgp
394256,16509,255.96,2231,571046.76,0,bgp
394256,16652,383.55,4,1534.2,0,bgp
394256,17017,383.55,5,1917.75,0,bgp
394256,17328,174.81,6,1048.86,0,bgp
394256,18106,350.99,125,43873.75,0,bgp
394256,18530,383.55,184,70573.2,0,bgp
394256,18888,383.55,9,3451.95,0,bgp
394256,18988,188.57,67,12634.19,0,bgp
394256,19016,186.89,27,5046.03,0,bgp
394256,19116,383.55,16,6136.8,0,bgp
394256,19369,174.81,1,174.81,0,bgp
394256,19382,182.22,11,2004.42,0,bgp
394256,19523,185.63,58,10766.54,0,bgp
394256,19752,176.84,99,17507.16,0,bgp
394256,19754,383.55,319,122352.45,0,bgp
394256,21525,383.55,1,383.55,0,bgp
394256,21723,174.81,180,31465.8,0,bgp
394256,21743,383.55,3,1150.65,0,bgp
394256,21859,225.98,25,5649.5,0,bgp
394256,22702,383.55,15,5753.25,0,bgp
394256,23252,174.81,13,2272.53,0,bgp
394256,23419,190.05,3,570.15,0,bgp
394256,23457,174.81,1,174.81,0,bgp
394256,25192,137.79,6,826.74,0,bgp
394256,25899,383.55,236,90517.8,0,bgp
394256,26088,383.55,4,1534.2,0,bgp
394256,27281,372.85,2,745.7,0,bgp
394256,29974,174.81,187,32689.47,0,bgp
394256,30176,174.81,24,4195.44,0,bgp
394256,30549,174.81,18,3146.58,0,bgp
394256,32030,383.55,3,1150.65,0,bgp
394256,32277,174.81,14,2447.34,0,bgp
394256,32678,174.81,14,2447.34,0,bgp
394256,32869,383.55,23,8821.65,0,bgp
394256,32934,242.64,58,14073.12,0,bgp
394256,33017,174.81,737,128834.97,-1,bgp
394256,33139,180.38,33,5952.54,0,bgp
394256,33549,174.81,9,1573.29,0,bgp
394256,34655,191.32,10,1913.2,0,bgp
394256,36222,383.55,27,10355.85,0,bgp
394256,36416,383.55,18,6903.9,0,bgp
394256,38022,383.55,1,383.55,0,bgp
394256,38136,383.55,5,1917.75,0,bgp
394256,147049,212.35,6,1274.1,0,bgp
394256,149522,383.55,5,1917.75,0,bgp
394256,197440,181.1,2,362.2,0,bgp
394256,202617,186.66,6,1119.96,0,bgp
394256,212895,189.18,27,5107.86,0,bgp
394256,328112,344.77,2,689.54,0,bgp
394256,393891,235.54,25,5888.5,0,bgp
394256,393950,383.55,2,767.1,0,bgp
394256,393968,383.55,4,1534.2,0,bgp
394256,394501,174.81,6,1048.86,0,bgp
394256,395127,174.81,16,2796.96,0,bgp
394256,395297,174.81,1,174.81,0,bgp
394256,395768,174.81,20,3496.2,0,bgp
394256,396993,205.24,801,164397.24,-1,bgp
394256,397545,174.81,2,349.62,0,bgp
394256,398465,362.82,2,725.64,0,bgp
394256,398721,174.81,17,2971.77,0,bgp
394256,398898,174.81,336,58736.16,-1,bgp
394256,398962,187.67,22,4128.74,0,bgp
394256,399494,174.81,8,1398.48,0,bgp
394256,399500,174.81,805,140722.05,-1,bgp
394256,399930,174.81,698,122017.38,-1,bgp
394256,399946,383.55,1,383.55,0,bgp
394256,400687,174.81,5,874.05,0,bgp
394284,36731,174.81,6,1048.86,-1,bgp
394284,398954,174.81,79,13809.99,-1,bgp
394298,3549,384.23,360,138322.8,0,bgp
394345,11827,383.55,2001,767483.55,-1,bgp
394345,33427,383.55,984,377413.2,-1,bgp
394345,393564,383.55,656,251608.8,-1,bgp
394345,395633,383.55,328,125804.4,-1,bgp
394345,395962,383.55,656,251608.8,-1,bgp
394347,399778,279.18,33,9212.94,-1,bgp
394354,1140,253.31,173,43822.63,0,bgp
394354,1267,303.6,8,2428.8,0,bgp
394354,1403,174.81,22,3845.82,0,bgp
394354,1764,331.76,175,58058.0,0,bgp
394354,1836,344.14,180,61945.2,0,bgp
394354,2500,482.32,177,85370.64,0,bgp
394354,12859,248.4,264,65577.6,0,bgp
394354,13237,322.55,88,28384.4,0,bgp
394354,14630,279.16,88,24566.08,0,bgp
394354,17639,388.56,8,3108.48,0,bgp
394354,18106,355.79,14,4981.06,0,bgp
394354,20764,192.98,27,5210.46,0,bgp
394354,21412,344.14,4,1376.56,0,bgp
394354,23106,131.0,354,46374.0,0,bgp
394354,24961,333.32,176,58664.32,0,bgp
394354,25091,242.15,344,83299.6,0,bgp
394354,28634,103.21,176,18164.96,0,bgp
394354,31019,253.31,87,22037.97,0,bgp
394354,31027,322.34,354,114108.36,0,bgp
394354,31510,344.14,176,60568.64,0,bgp
394354,34019,289.22,285,82427.7,0,bgp
394354,34177,308.82,4,1235.28,0,bgp
394354,34288,291.71,176,51340.96,0,bgp
394354,34549,344.05,453,155854.65,0,bgp
394354,34927,254.39,179,45535.81,0,bgp
394354,35360,303.05,176,53336.8,0,bgp
394354,35625,321.13,17,5459.21,0,bgp
394354,35710,344.14,352,121137.28,0,bgp
394354,37100,502.75,6,3016.5,0,bgp
394354,37239,708.88,8,5671.04,0,bgp
394354,37468,251.75,38,9566.5,0,bgp
394354,37497,679.0,8,5432.0,0,bgp
394354,38001,432.23,8,3457.84,0,bgp
394354,199938,340.67,8,2725.36,0,bgp
394354,204092,253.31,87,22037.97,0,bgp
394354,206356,344.14,4,1376.56,0,bgp
394354,207266,383.55,26120,10018326.0,-1,bgp
394354,213241,301.75,176,53108.0,0,bgp
394354,263237,272.74,8,2181.92,0,bgp
394354,327983,708.88,4,2835.52,0,bgp
394354,394256,174.36,9,1569.24,0,bgp
394354,396501,174.81,321,56114.01,-1,bgp
394367,1403,174.81,21,3671.01,0,bgp
394367,20082,174.81,799,139673.19,-1,bgp
394367,26922,174.81,802,140197.62,-1,bgp
394367,32018,174.81,1211,211694.91,-1,bgp
394367,394256,174.81,17,2971.77,0,bgp
394367,394786,174.81,1635,285814.35,-1,bgp
394437,1239,383.55,68,26081.4,0,bgp
394437,11124,383.55,690,264649.5,-1,bgp
394437,11942,383.55,616,236266.8,-1,bgp
394437,15752,383.55,345,132324.75,-1,bgp
394437,15753,383.55,345,132324.75,-1,bgp
394437,16970,383.55,3658,1403025.9,-1,bgp
394437,17035,383.55,345,132324.75,-1,bgp
394437,19074,383.55,346,132708.3,-1,bgp
394437,19426,383.55,213,81696.15,-1,bgp
394437,19725,383.55,345,132324.75,-1,bgp
394437,19856,383.55,134,51395.7,-1,bgp
394437,19927,383.55,2416,926656.8,-1,bgp
394437,20278,383.55,727,278840.85,-1,bgp
394437,22362,383.55,200,76710.0,-1,bgp
394437,25811,383.55,345,132324.75,-1,bgp
394437,26675,383.55,1817,696910.35,-1,bgp
394437,32208,383.55,674,258512.7,-1,bgp
394437,32457,383.55,1867,716087.85,-1,bgp
394437,32626,383.55,692,265416.6,-1,bgp
394437,36434,383.55,31,11890.05,-1,bgp
394437,393535,383.55,688,263882.4,-1,bgp
394437,394252,383.55,345,132324.75,-1,bgp
394437,396849,383.55,60,23013.0,-1,bgp
394437,397371,383.55,335,128489.25,-1,bgp
394437,397412,383.55,659,252759.45,-1,bgp
394437,397736,383.55,458,175665.9,-1,bgp
394437,397770,383.55,690,264649.5,-1,bgp
394437,398147,383.55,346,132708.3,-1,bgp
394437,399620,383.55,116,44491.8,-1,bgp
394437,400209,383.55,93,35670.15,-1,bgp
394437,400894,383.55,392,150351.6,-1,bgp
394449,18106,383.55,25,9588.75,0,bgp
394449,35280,383.55,96,36820.8,0,bgp
394449,394256,383.55,25,9588.75,0,bgp
394450,395366,383.55,2811,1078159.05,-1,bgp
394452,395366,382.8,1163,445196.4,-1,bgp
394453,14328,383.55,3982,1527296.1,-1,bgp
394453,395339,383.55,2204,845344.2,-1,bgp
394542,1239,383.55,76,29149.8,0,bgp
394542,398242,383.55,49,18793.95,-1,bgp
394542,398420,383.55,345,132324.75,-1,bgp
394542,398719,383.55,4488,1721372.4,-1,bgp
394542,398913,383.55,5845,2241849.75,-1,bgp
394542,399143,383.55,1511,579544.05,-1,bgp
394548,400559,383.55,351,134626.05,-1,bgp
394621,26007,383.55,409,156871.95,-1,bgp
394621,394032,383.55,818,313743.9,-1,bgp
394625,1267,344.14,4,1376.56,0,bgp
394625,1764,379.65,7,2657.55,0,bgp
394625,1828,381.99,8,3055.92,0,bgp
394625,1836,344.14,12,4129.68,0,bgp
394625,3214,370.91,19,7047.29,0,bgp
394625,12779,344.14,28,9635.92,0,bgp
394625,12859,344.14,5,1720.7,0,bgp
394625,13237,344.14,5,1720.7,0,bgp
394625,14630,381.84,5,1909.2,0,bgp
394625,15547,344.14,7,2408.98,0,bgp
394625,17639,381.34,4,1525.36,0,bgp
394625,18106,381.09,18,6859.62,0,bgp
394625,18604,383.55,259,99339.45,-1,bgp
394625,20932,344.14,8,2753.12,0,bgp
394625,22652,383.55,7,2684.85,0,bgp
394625,24482,380.53,85,32345.05,0,bgp
394625,24889,344.14,6,2064.84,0,bgp
394625,24961,344.14,18,6194.52,0,bgp
394625,25091,379.6,21,7971.6,0,bgp
394625,25220,344.14,19,6538.66,0,bgp
394625,29075,344.14,12,4129.68,0,bgp
394625,31510,344.14,7,2408.98,0,bgp
394625,34019,344.14,26,8947.64,0,bgp
394625,34288,344.14,7,2408.98,0,bgp
394625,34549,368.38,199,73307.62,0,bgp
394625,34927,377.54,19,7173.26,0,bgp
394625,35280,381.5,32,12208.0,0,bgp
394625,35360,344.14,18,6194.52,0,bgp
394625,35710,344.14,36,12389.04,0,bgp
394625,37100,344.14,5,1720.7,0,bgp
394625,37468,381.44,12,4577.28,0,bgp
394625,39351,344.14,7,2408.98,0,bgp
394625,213241,344.14,19,6538.66,0,bgp
394625,265680,383.55,12,4602.6,-1,bgp
394625,398712,383.55,4,1534.2,0,bgp
394678,1403,174.81,7,1223.67,0,bgp
394678,14374,279.18,9003,2513457.54,-1,bgp
394678,25728,174.81,1128,197185.68,-1,bgp
394678,35280,174.81,5,874.05,0,bgp
394678,394256,174.81,6,1048.86,0,bgp
394678,399035,174.81,332,58036.92,-1,bgp
394684,1239,383.55,195,74792.25,0,bgp
394684,21980,180.25,3840,692160.0,-1,bgp
394684,23106,168.56,737,124228.72,0,bgp
394684,24482,371.44,355,131861.2,0,bgp
394684,27873,258.74,337,87195.38,-1,bgp
394684,27930,258.74,4489,1161483.86,-1,bgp
394684,28316,258.74,281,72705.94,-1,bgp
394684,28469,460.17,7393,3402036.81,-1,bgp
394684,36165,316.21,32,10118.72,0,bgp
394684,37468,253.48,1067,270463.16,0,bgp
394684,262241,151.65,4540,688491.0,-1,bgp
394684,263216,566.05,685,387744.25,-1,bgp
394684,263237,293.04,716,209816.64,0,bgp
394684,263772,258.74,507,131181.18,-1,bgp
394684,263795,258.74,1068,276334.32,-1,bgp
394684,263806,180.25,3419,616274.75,-1,bgp
394684,264820,63.01,342,21549.42,-1,bgp
394684,265698,258.74,417,107894.58,-1,bgp
394684,266709,566.05,31,17547.55,-1,bgp
394684,267809,246.45,1856,457411.2,-1,bgp
394684,267813,180.25,2018,363744.5,-1,bgp
394684,267840,180.25,690,124372.5,-1,bgp
394684,267843,180.25,734,132303.5,-1,bgp
394684,267888,180.25,342,61645.5,-1,bgp
394684,269758,258.74,728,188362.72,-1,bgp
394684,269820,180.25,1750,315437.5,-1,bgp
394684,269965,566.05,2376,1344934.8,-1,bgp
394684,270087,63.01,1026,64648.26,-1,bgp
394684,271793,180.25,732,131943.0,-1,bgp
394684,271904,225.42,2346,528835.32,-1,bgp
394684,271939,180.25,690,124372.5,-1,bgp
394684,272057,566.05,1076,609069.8,-1,bgp
394684,272063,279.49,398,111237.02,-1,bgp
394684,272110,566.05,2837,1605883.85,-1,bgp
394684,272119,180.25,1709,308047.25,-1,bgp
394684,272138,498.79,346,172581.34,-1,bgp
394684,272813,566.05,1124,636240.2,-1,bgp
394684,272871,180.25,1073,193408.25,-1,bgp
394684,272895,180.25,342,61645.5,-1,bgp
394684,272906,566.05,684,387178.2,-1,bgp
394684,272907,180.25,404,72821.0,-1,bgp
394684,272962,566.05,957,541709.85,-1,bgp
394684,273093,237.78,1505,357858.9,-1,bgp
394684,273201,180.25,342,61645.5,-1,bgp
394684,273205,180.25,2557,460899.25,-1,bgp
394684,273231,566.05,731,413782.55,-1,bgp
394684,273824,566.05,459,259816.95,-1,bgp
394684,273982,566.05,346,195853.3,-1,bgp
394684,273998,180.25,341,61465.25,-1,bgp
394684,274048,566.05,1810,1024550.5,-1,bgp
394708,393501,383.55,29,11122.95,-1,bgp
394710,1403,174.81,5,874.05,0,bgp
394710,1828,174.81,4,699.24,0,bgp
394710,11635,174.81,1768,309064.08,-1,bgp
394710,24482,174.81,12,2097.72,0,bgp
394710,35280,174.81,3,524.43,0,bgp
394710,394256,174.81,4,699.24,0,bgp
394728,35280,383.55,4,1534.2,0,bgp
394740,20205,383.55,5,1917.75,0,bgp
394744,37468,383.55,3,1150.65,0,bgp
394745,1403,174.81,4,699.24,0,bgp
394745,35280,174.81,2,349.62,0,bgp
394752,398479,383.55,352,135009.6,-1,bgp
394828,397673,383.55,1130,433411.5,-1,bgp
394838,12011,383.55,412,158022.6,-1,bgp
394868,19656,383.55,380,145749.0,-1,bgp
394868,22580,383.55,527,202130.85,-1,bgp
394869,134434,613.38,18,11040.84,-1,bgp
394883,1239,383.55,2,767.1,0,bgp
394883,26077,383.55,342,131174.1,-1,bgp
394893,399897,383.55,348,133475.4,-1,bgp
394896,17383,383.55,407,156104.85,-1,bgp
394896,30295,279.18,1356,378568.08,-1,bgp
394899,11294,383.55,352,135009.6,-1,bgp
394899,19533,383.55,704,270019.2,-1,bgp
394901,15148,383.55,1426,546942.3,-1,bgp
394901,33563,383.55,365,139995.75,-1,bgp
394901,33730,383.55,1095,419987.25,-1,bgp
394903,396207,383.55,2824,1083145.2,-1,bgp
394968,1239,383.55,12,4602.6,0,bgp
394968,3585,383.55,1126,431877.3,-1,bgp
394968,17094,383.55,1381,529682.55,-1,bgp
394968,21780,383.55,41,15725.55,-1,bgp
394968,25091,383.55,187,71723.85,0,bgp
394968,30643,383.55,345,132324.75,-1,bgp
394968,32467,383.55,345,132324.75,-1,bgp
394968,36475,383.55,345,132324.75,-1,bgp
394968,399981,383.55,260,99723.0,-1,bgp
395040,399580,383.55,12,4602.6,0,bgp
395040,400933,383.55,2749,1054378.95,-1,bgp
395075,1403,174.81,50,8740.5,0,bgp
395075,35280,174.81,74,12935.94,0,bgp
395097,394256,174.81,1,174.81,0,bgp
395100,397734,383.55,412,158022.6,-1,bgp
395148,1239,383.55,21,8054.55,0,bgp
395148,32594,383.55,2,767.1,-1,bgp
395152,394256,174.81,3,524.43,0,bgp
395176,1239,383.55,12,4602.6,0,bgp
395176,3819,383.55,2096,803920.8,-1,bgp
395176,14210,383.55,828,317579.4,-1,bgp
395176,18448,383.55,385,147666.75,-1,bgp
395176,394927,383.55,1540,590667.0,-1,bgp
395189,1239,383.55,3,1150.65,0,bgp
395194,1828,383.55,20,7671.0,0,bgp
395194,397891,383.55,11,4219.05,-1,bgp
395226,3734,383.55,350,134242.5,-1,bgp
395226,33235,383.55,351,134626.05,-1,bgp
395226,397909,383.55,730,279991.5,-1,bgp
395226,398396,383.55,350,134242.5,-1,bgp
395301,13830,383.55,15,5753.25,0,bgp
395301,25091,383.55,135,51779.25,0,bgp
395301,35280,383.55,15,5753.25,0,bgp
395348,1239,383.55,3,1150.65,0,bgp
395348,19529,383.55,1504,576859.2,-1,bgp
395348,398795,383.55,1972,756360.6,-1,bgp
395354,37468,383.55,110,42190.5,0,bgp
395368,11408,383.55,2118,812358.9,-1,bgp
395379,1239,383.55,3,1150.65,0,bgp
395379,13439,383.55,347,133091.85,-1,bgp
395394,13850,383.55,413,158406.15,-1,bgp
395400,23676,611.11,810,494999.1,-1,bgp
395400,38001,482.32,4,1929.28,0,bgp
395417,394256,174.81,1,174.81,0,bgp
395434,35280,383.55,6,2301.3,0,bgp
395437,400994,383.55,414,158789.7,-1,bgp
395461,1239,383.55,82,31451.1,0,bgp
395461,14351,383.55,2073,795099.15,-1,bgp
395466,18106,383.55,4,1534.2,0,bgp
395466,32146,383.55,404,154954.2,-1,bgp
395466,35280,383.55,2,767.1,0,bgp
395466,394256,383.55,4,1534.2,0,bgp
395471,18895,664.53,15218,10112817.54,-1,bgp
395471,20372,664.53,1637,1087835.61,-1,bgp
395471,396082,664.53,1233,819365.49,-1,bgp
395478,18106,383.55,1,383.55,0,bgp
395478,394256,383.55,1,383.55,0,bgp
395502,20940,385.09,798,307301.82,-1,bgp
395502,34553,383.55,1212,464862.6,-1,bgp
395505,3170,267.07,1,267.07,0,bgp
395505,3214,321.74,3,965.22,0,bgp
395505,12969,210.89,1,210.89,0,bgp
395505,13237,210.89,1,210.89,0,bgp
395505,14630,349.49,1,349.49,0,bgp
395505,15412,286.3,1,286.3,0,bgp
395505,17639,334.55,1,334.55,0,bgp
395505,18106,336.98,1,336.98,0,bgp
395505,20764,210.89,3,632.67,0,bgp
395505,24482,382.64,6,2295.84,0,bgp
395505,25091,332.14,6,1992.84,0,bgp
395505,25369,274.77,1,274.77,0,bgp
395505,28792,210.89,1,210.89,0,bgp
395505,29075,210.89,3,632.67,0,bgp
395505,30844,323.83,1,323.83,0,bgp
395505,31742,210.89,1,210.89,0,bgp
395505,34288,210.89,1,210.89,0,bgp
395505,34549,332.54,8,2660.32,0,bgp
395505,34927,379.64,3,1138.92,0,bgp
395505,35266,210.89,1,210.89,0,bgp
395505,35280,383.57,6,2301.42,0,bgp
395505,37100,210.89,1,210.89,0,bgp
395505,37468,333.46,4,1333.84,0,bgp
395505,37497,210.89,2,421.78,0,bgp
395505,39122,210.89,1,210.89,0,bgp
395505,39351,210.89,2,421.78,0,bgp
395505,132847,551.59,2,1103.18,0,bgp
395505,207841,210.89,1,210.89,0,bgp
395505,212483,311.97,2,623.94,0,bgp
395505,213241,210.89,1,210.89,0,bgp
395555,17015,383.55,1161,445301.55,-1,bgp
395555,30436,383.55,2471,947752.05,-1,bgp
395555,397406,383.55,408,156488.4,-1,bgp
395555,398163,383.55,817,313360.35,-1,bgp
395555,398405,383.55,412,158022.6,-1,bgp
395558,396158,383.55,349,133858.95,-1,bgp
395561,30272,666.67,350,233334.5,-1,bgp
395561,393682,666.67,641,427335.47,-1,bgp
395561,399273,666.67,84,56000.28,-1,bgp
395563,395148,383.55,6710,2573620.5,-1,bgp
395565,270112,484.83,346,167751.18,-1,bgp
395567,21921,383.55,9029,3463072.95,-1,bgp
395567,25817,383.55,6587,2526443.85,-1,bgp
395567,26984,383.55,338,129639.9,-1,bgp
395567,30165,383.55,935,358619.25,-1,bgp
395567,398932,383.55,414,158789.7,-1,bgp
395567,399249,383.55,1238,474834.9,-1,bgp
395567,400492,383.55,821,314894.55,-1,bgp
395571,19268,383.55,412,158022.6,-1,bgp
395571,27297,383.55,1380,529299.0,-1,bgp
395592,158,128.68,366,47096.88,-1,bgp
395597,1239,383.55,57,21862.35,0,bgp
395652,32430,383.55,999,383166.45,-1,bgp
395657,1239,383.55,13,4986.15,0,bgp
395657,18106,383.55,12,4602.6,0,bgp
395657,24482,383.55,132,50628.6,0,bgp
395657,32146,383.55,7,2684.85,-1,bgp
395657,35280,383.55,12,4602.6,0,bgp
395657,137409,383.55,12,4602.6,0,bgp
395657,394256,383.55,12,4602.6,0,bgp
395662,20436,383.55,487,186788.85,-1,bgp
395662,35280,383.55,9,3451.95,0,bgp
395662,36556,383.55,2788,1069337.4,-1,bgp
395662,393397,383.55,5514,2114894.7,-1,bgp
395662,396866,383.55,346,132708.3,-1,bgp
395662,398193,383.55,688,263882.4,-1,bgp
395662,399580,383.55,4,1534.2,0,bgp
395662,400034,383.55,692,265416.6,-1,bgp
395664,18106,383.55,1,383.55,0,bgp
395664,24482,383.55,11,4219.05,0,bgp
395664,34927,383.55,1,383.55,0,bgp
395664,35280,383.55,1,383.55,0,bgp
395664,394256,383.55,1,383.55,0,bgp
395717,2500,482.32,1,482.32,0,bgp
395719,401036,383.55,715,274238.25,-1,bgp
395723,1239,383.55,3,1150.65,0,bgp
395723,401244,383.55,540,207117.0,-1,bgp
395748,397700,383.55,120,46026.0,-1,bgp
395748,397720,383.55,1321,506669.55,-1,bgp
395774,395790,383.55,165,63285.75,-1,bgp
395823,18106,383.55,7,2684.85,0,bgp
395823,24482,383.55,23,8821.65,0,bgp
395823,32150,383.55,396,151885.8,-1,bgp
395823,34927,383.55,2,767.1,0,bgp
395823,35280,383.55,4,1534.2,0,bgp
395823,394256,383.55,4,1534.2,0,bgp
395823,398960,383.55,2072,794715.6,-1,bgp
395839,204154,383.55,2036,780907.8,-1,bgp
395839,401390,383.55,8536,3273982.8,-1,bgp
395846,11252,383.55,2099,805071.45,-1,bgp
395846,397503,383.55,353,135393.15,-1,bgp
395846,398148,438.12,353,154656.36,-1,bgp
395846,399824,383.55,734,281525.7,-1,bgp
395846,400278,383.55,143,54847.65,-1,bgp
395848,1239,383.55,16,6136.8,0,bgp
395848,20205,383.55,8,3068.4,0,bgp
395848,33618,383.55,1380,529299.0,-1,bgp
395853,25091,383.55,9,3451.95,0,bgp
395853,37468,383.55,9,3451.95,0,bgp
395880,1239,383.55,35,13424.25,0,bgp
395880,1828,383.55,14,5369.7,0,bgp
395880,12180,383.55,31,11890.05,0,bgp
395880,13335,450.19,7,3151.33,0,bgp
395880,13786,383.55,15,5753.25,0,bgp
395880,16735,383.55,13,4986.15,0,bgp
395880,19151,383.55,80,30684.0,0,bgp
395880,20080,383.55,14,5369.7,0,bgp
395880,23106,383.55,24,9205.2,0,bgp
395880,24482,383.55,13,4986.15,0,bgp
395880,28110,383.55,2936,1126102.8,-1,bgp
395880,28317,383.55,5000,1917750.0,-1,bgp
395880,37468,383.55,45,17259.75,0,bgp
395880,199524,383.55,14,5369.7,0,bgp
395880,263237,383.55,34,13040.7,0,bgp
395915,19529,383.55,997,382399.35,-1,bgp
396040,18106,383.55,4,1534.2,0,bgp
396040,34927,383.55,1,383.55,0,bgp
396040,35280,383.55,4,1534.2,0,bgp
396040,394256,383.55,4,1534.2,0,bgp
396064,23106,253.31,2,506.62,0,bgp
396064,25091,253.31,7,1773.17,0,bgp
396064,34019,253.31,3,759.93,0,bgp
396064,202365,253.31,2,506.62,0,bgp
396071,14870,383.55,108,41423.4,-1,bgp
396073,1239,383.55,71,27232.05,0,bgp
396097,1239,383.55,2,767.1,0,bgp
396097,36306,383.55,414,158789.7,-1,bgp
396097,37468,383.55,66,25314.3,0,bgp
396100,1403,174.81,5,874.05,0,bgp
396100,35280,174.81,3,524.43,0,bgp
396100,394256,174.81,4,699.24,0,bgp
396106,24482,383.55,12,4602.6,0,bgp
396106,35280,383.55,10,3835.5,0,bgp
396106,37468,383.55,34,13040.7,0,bgp
396123,22065,383.55,305,116982.75,-1,bgp
396168,1239,383.55,46,17643.3,0,bgp
396168,21767,383.55,3140,1204347.0,-1,bgp
396238,17192,383.55,1155,443000.25,-1,bgp
396238,22757,383.55,356,136543.8,-1,bgp
396238,25836,383.55,376,144214.8,-1,bgp
396238,36362,383.55,402,154187.1,-1,bgp
396238,395723,383.55,1310,502450.5,-1,bgp
396238,397018,383.55,1295,496697.25,-1,bgp
396238,397776,383.55,814,312209.7,-1,bgp
396295,398888,383.55,820,314511.0,-1,bgp
396298,37468,383.55,24,9205.2,0,bgp
396299,33324,383.55,328,125804.4,-1,bgp
396304,398228,623.42,351,218820.42,-1,bgp
396304,399478,611.11,142,86777.62,-1,bgp
396305,400614,383.55,349,133858.95,-1,bgp
396317,17639,383.55,2,767.1,0,bgp
396317,18106,383.55,3,1150.65,0,bgp
396317,21700,383.55,3,1150.65,0,bgp
396317,24482,383.55,9,3451.95,0,bgp
396317,37468,383.55,7,2684.85,0,bgp
396317,199524,383.55,3,1150.65,0,bgp
396317,271253,383.55,2,767.1,0,bgp
396356,2856,270.4,2,540.8,0,bgp
396356,20756,344.14,38,13077.32,-1,bgp
396356,25091,353.99,435,153985.65,0,bgp
396356,25192,384.98,59,22713.82,-1,bgp
396356,25795,370.64,1809,670487.76,-1,bgp
396356,35266,211.57,81,17137.17,0,bgp
396356,37468,307.59,1879,577961.61,0,bgp
396356,38001,446.76,25,11169.0,0,bgp
396356,136258,308.85,11605,3584204.25,-1,bgp
396356,136787,340.65,1111,378462.15,-1,bgp
396356,201971,317.77,693,220214.61,-1,bgp
396356,209372,398.59,67597,26943488.23,-1,bgp
396356,210906,340.06,6372,2166862.32,-1,bgp
396356,213119,210.89,21,4428.69,-1,bgp
396356,213541,397.47,4329,1720647.63,-1,bgp
396356,262287,288.79,18499,5342326.21,-1,bgp
396356,273045,282.53,1087,307110.11,-1,bgp
396356,397283,378.29,346,130888.34,-1,bgp
396356,401645,383.55,345,132324.75,-1,bgp
396357,14694,647.06,709,458765.54,-1,bgp
396357,202574,428.97,375,160863.75,-1,bgp
396411,39641,383.55,86,32985.3,-1,bgp
